company_Symbol,year,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,growth_rate
AWR,2014,6.175,69710.435,75.36,20.92,30.59,0.33,1.07,6.66,6.46,22.54,9.34,76.54,81.82,129.34,0.57,86.19,6.14,6.27,14.05,13.88,nan,63.1,55.4,5.78,4.36,0.33,0.113913967
AWR,2013,7.358333333,66766.067,80.02,23.44,29.29,0.22,1.05,3.11,2.85,-2.73,5.71,-96.41,-96.65,nan,0.83,89.47,4.66,4.68,19.21,18.56,nan,75.79,87,4.82,3.37,0.22,0.310824922
AWR,2012,8.075,64621.02,91.09,29.14,536.7,0.28,1.05,105.97,105.71,-19.06,72.69,2716.79,nan,nan,0.67,89.68,4.24,4.61,21.16,20.79,nan,64.22,78.69,5.68,3.28,0.28,0.197582326
AWK,2016,4.866666667,74497.901,54.45,32.4,23.32,0.18,3.54,9.12,3.9,4.53,-0.19,-1.68,-0.76,nan,42.25,4.24,12.94,71.77,0.33,0.25,1.1,28.96,33.98,12.6,0.23,0.18,0.264372582
AWK,2015,5.266666667,72482.854,55.56,33.93,24.75,0.19,3.41,9.55,4.24,4.9,5.52,12.5,12.34,nan,40.11,3.81,8.89,70.72,0.43,0.37,1.16,28.14,53.53,12.97,0.23,0.19,0.211046025
AWK,2014,6.175,69710.435,55.16,33.24,23.58,0.19,3.28,8.77,3.94,3.77,5.19,14.58,14.08,nan,34.35,4.1,7.69,69.53,0.53,0.39,1.11,26.83,74.41,13.6,0.24,0.19,0.121013133
AWK,2013,7.358333333,66766.067,55.23,32.96,21.12,0.19,3.19,8.05,5.41,0.87,1.93,3.13,2.49,nan,36.3,3.65,8.2,68.63,0.45,0.37,1.1,25.5,75.66,14.32,0.24,0.19,0.261239943
AWK,2012,8.075,64621.02,53.42,33.17,22.09,0.2,3.31,8.25,5.56,7.9,18.12,15.65,14.86,nan,34.54,3.39,6.76,69.8,0.5,0.41,1.17,20.95,70.74,17.43,0.25,0.2,0.13816321
AM,2016,4.866666667,74497.901,72.62,46.53,40.1,0.27,1.92,19.06,11.64,52.38,51.3,99.06,-16.58,nan,70.54,93.45,75.41,nan,0.97,1.92,21.54,nan,nan,nan,0.27,-0.059585492,
AM,2015,5.266666667,72482.854,79.64,44.04,41.08,0.23,1.83,9.7,6.42,304.53,695.25,606.46,nan,nan,116.86,95.65,69.1,nan,0.76,1.83,40.55,nan,nan,nan,0.23,0.353198948,
AM,2014,6.175,69710.435,81.67,50.35,48.02,0.1,1.04,0.79,1.28,328.14,nan,nan,nan,nan,207.9,80.97,nan,nan,4.71,1.04,39.41,nan,nan,nan,0.1,-0.170181818,
WAAS,2016,4.866666667,74497.901,49.05,-10.69,-17.54,0.24,1.46,-9.38,-2.83,13.72,nan,nan,nan,nan,15.85,23.03,8.89,31.52,2.59,2.32,0.32,49.25,29.78,7.41,0.91,0.24,-0.350899205
AROC,2016,4.866666667,74497.901,52.93,12.85,-11.08,0.32,3.36,-7.51,0.28,-19.14,-26.98,nan,nan,-8.71,14.57,8.93,4.35,70.64,2.02,1.08,2.01,58.69,40.81,6.22,0.37,0.32,-0.204545455
AROC,2015,5.266666667,72482.854,50.4,14.23,-10.64,0.26,3.69,-8.4,-1.36,-65.58,-46.9,nan,nan,nan,25.66,10.54,5.09,72.34,2.11,1.11,2.16,129.06,94.28,2.83,0.36,0.26,0.755319149
AROC,2014,6.175,69710.435,47.41,11.45,-4.71,0.64,2.7,5.68,4.93,-8.25,-3.56,-20.3,-24.73,nan,56.48,26.06,12.99,61.77,2.07,1.18,1.13,65.13,37.17,5.6,0.94,0.64,-0.769183548
AROC,2013,7.358333333,66766.067,45.41,9.91,-2.42,0.75,2.54,7.84,6.39,12.73,159.14,nan,nan,nan,45.4,28.89,15.72,59.22,1.91,0.98,0.9,53.61,47.65,6.81,1.12,0.75,-0.047368421
AROC,2012,8.075,64621.02,29.68,3.85,-4.26,0.65,2.88,-2.71,1.42,4.48,733.14,nan,nan,nan,15.34,29.1,19.21,63.32,1.6,0.83,1.06,67.49,56.78,5.41,0.96,0.65,0.560218978
T,2016,4.866666667,74497.901,7.79,-57.73,-94.73,0.29,1.92,-44.46,-33.64,-30.88,nan,nan,nan,nan,17.89,29.96,34.06,47.92,0.88,0.82,0.09,68.44,320.89,5.33,0.95,0.29,-0.037147103
T,2015,5.266666667,72482.854,12.27,-1.8,6.37,0.4,1.76,7.1,6.35,-39.25,nan,nan,nan,nan,0.18,62.43,33.02,43.03,1.89,1.82,0.16,66.41,330.61,5.5,1.87,0.4,0.173496077
T,2014,6.175,69710.435,-47.36,-77.19,-84.44,0.63,200.54,-662.55,-94.11,-44.75,nan,nan,nan,nan,1.36,58.35,98.44,99.5,0.59,0.57,0.62,86.62,138.16,4.21,3,0.63,0.024412027
T,2013,7.358333333,66766.067,7.39,-1.44,-3.35,1.2,7.28,-22.86,-6.21,-21.15,nan,nan,nan,nan,2.89,57.59,83.01,86.26,0.69,0.24,0.03,63.29,86.7,5.77,6.76,1.2,-0.044653015
T,2012,8.075,64621.02,8,2.63,1.44,1.79,5.39,26.53,4.48,33.06,75.42,207.16,nan,nan,0.7,50.54,80.27,81.45,0.63,0.37,0.01,54.47,70.5,6.7,11.71,1.79,0.043013942
ATTO,2016,4.866666667,74497.901,nan,14.99,0.49,1.28,3.2,0.02,4.63,-10.59,124.52,-99.87,-98.48,nan,3.97,41.72,25.29,68.74,1.65,1.61,1.11,72.22,nan,5.05,9.85,1.28,0.326797386
ATTO,2015,5.266666667,72482.854,nan,17.5,3.87,1.29,3.47,11.39,8.63,-14.48,-72.38,nan,nan,nan,4.95,44.23,22.97,71.14,1.93,1.91,1.35,74.12,nan,4.92,9.17,1.29,-0.214579055
ATTO,2014,6.175,69710.435,nan,18.61,-1.02,1.31,3.57,-25.48,2.9,-1.83,-3.16,nan,nan,nan,5.17,43.17,22.61,71.96,1.91,1.9,1.29,72.84,nan,5.01,9.81,1.31,-0.067942584
ATO,2016,4.866666667,74497.901,24.88,7.38,4.82,0.8,2.1,6.48,6.6,11.06,14.58,-28.04,-28.33,-67.9,1.51,46.59,24.34,52.43,1.91,1.1,0.49,59.9,nan,6.09,13.42,0.8,0.158327714
ATO,2015,5.266666667,72482.854,26.17,7.16,5.88,0.94,2.14,10.1,9.15,36.98,9.76,-11.6,-13.04,20.81,1.91,41.39,24.43,53.25,1.69,0.84,0.5,51.31,nan,7.11,11.06,0.94,0.17623731
ATO,2014,6.175,69710.435,26.59,8.93,8.49,1.01,1.5,13.58,14.03,15.61,7.75,313.63,305.88,265.55,1.62,49.8,28.21,33.52,1.77,0.88,nan,58.09,nan,6.28,8.3,1.01,0.130965196
ATO,2013,7.358333333,66766.067,25.36,9.58,9.24,1.03,1.46,3.85,4.22,-0.72,-5.98,nan,nan,nan,2.11,62.96,29.03,31.32,2.17,1.95,nan,58.61,nan,6.23,7.48,1.03,0.227212682
ATO,2012,8.075,64621.02,26.31,9.62,9.86,0.87,1.49,-13.38,-12.29,-15.5,nan,nan,nan,nan,1.26,62.85,31.22,32.92,2.01,1.05,0.01,60.98,nan,5.99,4.56,0.87,0.293280182
AGR,2016,4.866666667,74497.901,96.32,86.47,166.75,0.05,1.65,14.5,10.62,nan,nan,nan,nan,nan,31.67,2.52,2.35,39.35,1.07,0.95,0.6,53.72,1844.55,6.79,169.11,0.05,0.335269271
AGR,2015,5.266666667,72482.854,95.5,85.51,133.9,0.06,1.69,12.12,9.34,16.56,20.63,241.58,176.19,nan,28.41,2.45,2.68,40.71,0.91,0.85,0.63,23.87,239.53,15.29,237,0.06,-0.013541667
AVA,2016,4.866666667,74497.901,30.47,14.67,15.94,0.66,1.67,12.57,9.78,-14.44,27.21,24.69,24.23,88,4.19,28.74,28.34,39.76,1.02,0.89,0.08,47.71,57.4,7.65,14.77,0.66,0.287571893
AVA,2015,5.266666667,72482.854,21.85,9.87,10.98,0.71,1.88,10.48,7.18,-0.62,7.75,20.88,21.25,nan,3.78,32.62,34.51,46.6,0.95,0.86,0.11,43.11,59.33,8.47,16.25,0.71,0.130619169
AVA,2014,6.175,69710.435,22.1,9.1,9.49,0.68,2.14,8.86,5.97,-31.49,-30.98,-8,-5.88,nan,3.6,38.99,40.28,53.04,0.97,0.81,0.13,54.74,64.59,6.67,15.42,0.68,0.000565771
AVA,2013,7.358333333,66766.067,19.12,9,9.42,0.96,2.13,9.9,6.73,-20.75,5.27,38.81,41.67,nan,3,37.24,37.85,52.85,0.99,0.89,0.16,52.12,53.48,7,21.41,0.96,0.253990777
AVA,2012,8.075,64621.02,14.73,6.81,5.12,1.12,2.44,7.51,4.96,-2.23,7.78,237.39,300,nan,2.14,44.36,48.65,58.76,0.92,0.77,0.08,73.5,73.11,4.97,21.03,1.12,0.169224388
AZRE,2016,4.866666667,74497.901,92.74,40.93,-50.53,0.1,nan,nan,nan,133.61,263.21,nan,nan,nan,346.67,16.08,26.2,124.01,0.62,0.45,nan,55.23,2748.25,6.61,0.13,0.1,-0.164705882
BCE,2016,4.866666667,74497.901,49.29,24.31,19.32,0.44,3.7,21.8,10.56,0.95,2.9,13.18,11.75,8.46,17.36,9.69,20.3,64.77,0.48,0.38,1.22,47.49,76.59,7.69,0.99,0.44,0.110314524
BCE,2015,5.266666667,72482.854,48.41,23.85,16.98,0.46,3.69,21.08,10.22,2.24,5.77,7.12,0.34,4.91,16.85,10.02,20.95,64.3,0.48,0.36,1.18,48.71,77.58,7.49,1,0.46,0.119627136
BCE,2014,6.175,69710.435,48.45,23.05,17.33,0.46,4.23,20.95,10.17,3.15,3.02,18.71,16.93,-13.12,17.66,9.82,19.76,67.51,0.5,0.4,1.49,50.46,80.56,7.23,1,0.46,-0.157871784
BCE,2013,7.358333333,66766.067,48.58,23.08,15.76,0.47,3.91,17.88,9.74,2.13,4.76,-23.78,-25.07,42.61,17.5,11.17,17.87,66,0.64,0.43,1.41,50.93,76.84,7.17,1,0.47,0.059367059
BCE,2012,8.075,64621.02,48.9,22.5,18.2,0.5,3.91,24.82,15.6,2.45,13.54,18.08,17.71,26.29,17.59,9.55,16.81,65.41,0.58,0.46,1.32,53.04,108.69,6.88,1.03,0.5,0.008150908
BKH,2016,4.866666667,74497.901,39.84,21.85,13.38,0.28,4.04,4.74,4.6,20.57,17.95,nan,nan,nan,30.85,7.16,8.25,74.77,0.88,0.52,1.99,25.2,49.46,14.48,0.41,0.28,-0.014590164
BKH,2015,5.266666667,72482.854,38.1,23.82,17.46,0.29,3.18,-2.26,0.54,-6.38,7.24,nan,nan,nan,36.11,17.66,9.07,68.51,1.95,1.43,1.27,27.52,51.23,13.26,0.4,0.29,0.313805729
BKH,2014,6.175,69710.435,32.48,18.93,14.17,0.34,3.11,9.6,6.04,9.23,1.95,12.02,11.58,nan,28.6,10.61,15.22,67.85,0.7,0.33,0.92,30.19,49.38,12.09,0.45,0.34,-0.124622926
BKH,2013,7.358333333,66766.067,34.33,20.34,14.22,0.34,2.96,9.05,6.26,8.69,5.84,41.01,40,nan,27.8,8.91,9.76,66.25,0.91,0.49,1.07,30.39,46.8,12.01,0.45,0.34,0.010093316
BKH,2012,8.075,64621.02,37.36,21.31,14.45,0.3,3.03,6.68,5.66,-7.73,29.65,63.94,49.19,nan,29.74,10.86,19.7,66.95,0.55,0.24,0.76,39.9,46.95,9.15,0.42,0.3,0.444964227
BKHU,2016,4.866666667,74497.901,39.84,21.85,13.38,0.28,4.04,4.74,4.6,20.57,17.95,nan,nan,nan,30.85,7.16,8.25,74.77,0.88,0.52,1.99,25.2,49.46,14.48,0.41,0.28,-0.039930303
BKHU,2015,5.266666667,72482.854,38.1,23.82,17.46,0.29,3.18,-2.26,0.54,-6.38,7.24,nan,nan,nan,36.11,17.66,9.07,68.51,1.95,1.43,1.27,27.52,51.23,13.26,0.4,0.29,0.242467978
BWP,2016,4.866666667,74497.901,88.2,88,206.89,0.07,1.34,20.12,16.55,3.51,3.58,47.8,47.2,-134,nan,1.63,3.34,25.23,0.49,0.2,0.29,2.03,190.88,179.62,nan,0.07,-0.256336406
BWP,2015,5.266666667,72482.854,92.09,87.94,144.89,0.08,1.4,15.26,12.78,14.21,13.44,40.92,34.92,nan,nan,2.63,3.98,28.55,0.66,0.42,0.34,3.19,269.67,114.3,nan,0.08,0.337442219
BWP,2014,6.175,69710.435,89.15,88.53,117.43,0.08,1.4,12.7,10.96,16.38,15.39,34.83,17.89,nan,nan,3.91,3.64,28.63,1.07,0.2,0.34,3.43,80.63,106.55,nan,0.08,-0.269555431
BWP,2013,7.358333333,66766.067,93.35,89.29,101.36,0.08,1.35,11,10.18,7.31,8.21,58.12,55.07,703,nan,1.73,3.76,25.84,0.46,0.31,0.29,2.63,168.54,138.97,nan,0.08,-0.303683386
BWP,2012,8.075,64621.02,93.74,88.55,68.79,0.08,1.37,7.13,7.32,20.86,21.48,-14.19,-25.43,nan,nan,2.14,4.24,27.05,0.51,0.45,0.3,1.68,235.44,217.22,nan,0.08,0.024899598
BEP,2016,4.866666667,74497.901,57.67,23.29,-0.53,0.1,7.35,-1.07,3.13,50.61,38.59,nan,nan,nan,15.05,3.27,11.5,100,0.52,0.4,2.43,26.79,23.74,13.62,0.11,0.1,0.18580163
BEP,2015,5.266666667,72482.854,66.09,25.31,2.64,0.08,6.6,0.14,3.36,-5.02,-30.29,5.15,-97.62,nan,17.51,3.08,11.59,100,0.48,0.27,2.22,21.19,23.8,17.23,0.09,0.08,0.124522536
BEP,2014,6.175,69710.435,69.25,34.1,11.27,0.09,nan,1.86,4.38,-0.17,-3.27,40.58,-19.23,-115,10.92,3.5,5.87,93.78,1.01,0.5,nan,20.87,82.89,17.49,0.1,0.09,-0.153572583
BEP,2013,7.358333333,66766.067,68.93,35.17,12.66,0.1,2.72,1.06,3.72,29.58,90.94,nan,nan,nan,13.25,3.56,9.51,100,0.67,0.4,0.98,31.78,143.25,11.48,0.11,0.1,0.18233945
BEP,2012,8.075,64621.02,63.32,24.15,-10.19,0.08,2.49,-1.42,1.55,9.41,-4.48,nan,nan,nan,4.15,3.08,10.54,100,0.54,0.54,0.82,38.29,130.64,9.53,0.09,0.08,-0.10686241
BT,2016,4.866666667,74497.901,54.67,20.83,15.29,0.55,4.1,46.26,18.08,5.91,5.75,21.22,13.41,14.09,12.97,19.1,25.86,75.63,0.74,0.71,1.06,31.9,150.96,11.44,1.29,0.55,-0.208858011
BT,2015,5.266666667,72482.854,54.19,21.05,14.29,0.69,33.65,nan,28.18,-1.68,12.86,5.8,6.53,-2.54,13.46,27.48,28.35,97.03,0.97,0.86,9.74,28.67,123.72,12.73,1.31,0.69,-0.33458538
BT,2014,6.175,69710.435,51.99,18.71,12.64,0.74,nan,nan,nan,1.5,15.19,-3.4,-3.92,-6.59,12.88,22.92,30.87,102.38,0.74,0.63,nan,28.59,117.9,12.77,1.31,0.74,0.116451613
BT,2013,7.358333333,66766.067,50.56,16.93,12.79,0.74,nan,403.67,24.11,-4.66,16.33,4.35,4.51,166.53,14.82,18.61,30.42,101.06,0.61,0.51,nan,32.84,126.72,11.11,1.26,0.74,-0.018055116
BT,2012,8.075,64621.02,48.96,13.97,11.17,0.8,18.46,124.27,20.16,-7.59,-12.18,33.29,31.89,-48.98,13.58,18.92,38.66,94.58,0.49,0.38,5.86,33.97,123,10.75,1.31,0.8,0.660704892
CWT,2016,4.866666667,74497.901,15.73,5.16,3.41,0.7,2.36,4.32,3.59,18.67,46.46,0.67,nan,nan,33.34,39.56,25.53,56.45,1.59,0.65,0.65,55.96,92.22,6.52,1.55,0.7,0.337758112
CWT,2015,5.266666667,72482.854,13.02,5.44,3.81,0.79,2.14,5.3,5.1,46.83,9.94,44.01,14.29,nan,3.59,53.86,46.22,53,1.17,0.49,0.07,53.7,85.14,6.8,1.73,0.79,0.456811345
CWT,2014,6.175,69710.435,13.73,5.5,3.34,0.62,2.05,4.16,2.57,1.41,nan,nan,nan,nan,4.82,44.96,41.33,50.88,1.1,0.3,0.1,62.75,100.96,5.82,1.2,0.62,-0.054449411
CWT,2013,7.358333333,66766.067,8.27,0.96,-2.3,0.59,2.03,-2.64,-1.74,-29.4,nan,nan,nan,nan,4.95,40.86,39.03,50.22,1.06,0.26,0.12,82.49,130.19,4.42,1.24,0.59,0.066753359
CWT,2012,8.075,64621.02,14.35,5.2,7.82,0.9,2.04,12.22,10.2,67.26,30.75,210.51,154.9,nan,2.36,49.77,45.43,51.09,1.1,0.37,nan,46.81,89.22,7.8,1.79,0.9,0.257220708
CEL,2012,8.075,64621.02,60.17,nan,nan,0.02,1.08,-59.74,-60.36,4.64,nan,nan,nan,nan,nan,4.45,2.49,4.49,1.84,1.77,nan,124.31,317.27,2.94,0.03,0.02,0.68115942
CNP,2016,4.866666667,74497.901,23.28,13.73,12.32,1.11,2.25,20.6,12.41,1.07,20.73,20.65,18.87,19.95,4.72,38.95,17,55.41,2.3,1.47,0.72,51.46,34.09,7.09,2.93,1.11,0.150974026
CNP,2015,5.266666667,72482.854,20.85,11.5,10.05,1.17,2.37,18.61,11.04,-0.67,13.04,13.24,16.24,-10.77,4.7,38.43,14.73,57.44,2.63,1.64,0.85,47.08,33.01,7.75,2.93,1.17,0.34204793
CNP,2014,6.175,69710.435,18.59,10.1,8.67,1.15,2.34,15.5,9.69,-9.85,-1.14,-10.35,-6.14,41.74,4.6,42.11,14.25,56.98,2.97,1.91,0.82,48.5,33.19,7.53,2.84,1.15,-0.216389245
CNP,2013,7.358333333,66766.067,17,9.21,8.22,1.21,2.23,16.36,10.51,-3.13,-12.05,-7.48,-7.68,-23.39,4.48,41.31,15.37,54.94,2.7,1.71,0.71,45.15,34.64,8.08,3.06,1.21,0.01078516
CNP,2012,8.075,64621.02,18.03,10.15,8.75,1.26,2.29,18.85,11.52,10.44,2.35,2.88,2.82,1032.43,4.56,42.2,16.75,56.25,2.53,1.55,0.7,43.87,36.27,8.32,3.16,1.26,0.204155844
EBR,2016,4.866666667,74497.901,77.24,36.32,20.05,0.38,3.86,8.32,7.93,86.41,1311.53,nan,nan,nan,2.91,17.17,18.25,74.1,0.94,0.42,0.94,25.66,261.13,14.23,2.16,0.38,-0.16909621
EBR,2015,5.266666667,72482.854,57.8,-11.41,-34.39,0.22,3.56,-23.94,-6.73,8.13,26.67,nan,nan,804,13.88,19.69,18.75,72.01,1.05,0.56,1.05,47.96,189.22,7.61,1.08,0.22,4.044117647
EBR,2014,6.175,69710.435,55.45,-19.24,-14.79,0.21,2.71,-8.79,-3.77,26.44,nan,nan,nan,nan,9.69,21.15,13.38,63,1.58,0.89,0.69,48.63,84.15,7.51,0.99,0.21,-0.364485981
EBR,2013,7.358333333,66766.067,49.17,-7.82,-20.24,0.15,2.29,-9.86,-4.83,-30.03,nan,nan,nan,nan,9.64,28.24,18.6,56.22,1.52,0.68,0.51,62.02,115.4,5.88,0.62,0.15,-0.173745174
EBR,2012,8.075,64621.02,62.7,19.04,-25.96,0.2,2.57,-9.56,-4.31,15.34,-60.36,nan,nan,nan,37.59,25.75,17.94,61,1.44,0.73,0.71,47.41,197.41,7.7,0.68,0.2,-0.169871795
CPK,2016,4.866666667,74497.901,38.75,15.62,14.48,0.72,1.5,10.57,9.01,19.66,13.68,17.06,17.06,nan,7.92,67.15,19.77,33.51,3.39,1.71,0.16,42.38,27.63,8.61,4.04,0.72,0.17326363
CPK,2015,5.266666667,72482.854,40.37,16.44,16.63,0.65,1.41,9.79,8.51,-37.08,2.74,92.1,92.55,nan,8.79,65.16,17.11,29.22,3.81,2.33,0.11,74.12,38.23,4.92,4.17,0.65,0.179735683
CPK,2014,6.175,69710.435,29.37,10.07,5.2,1.02,1.51,5.44,4.51,8.74,1.45,15.84,18.34,429.55,2.64,68.84,26.44,33.88,2.6,1.87,0.06,53.2,28.43,6.86,7.62,1.02,0.142770842
CPK,2013,7.358333333,66766.067,34.12,10.79,3.95,0.93,1.66,4.87,3.87,14.62,-17.58,-55.78,-55.52,nan,4.96,73.63,30.57,39.8,2.41,1.35,0.1,56.2,39.93,6.49,7.21,0.93,0.241189703
CPK,2012,8.075,64621.02,39.56,15.01,13.92,0.87,1.66,11.46,9.65,-16,-13.84,-13.25,-11.5,nan,3.27,76.38,29.85,39.59,2.56,1.43,0.11,64.45,47.53,5.66,6.22,0.87,0.32177073
CHL,2016,4.866666667,74497.901,nan,nan,4.41,0.21,8.88,6.11,nan,6.57,nan,-44.88,-45.9,nan,0.98,nan,nan,88.73,nan,nan,0.18,nan,nan,nan,17.07,0.21,-0.036048064
CHL,2015,5.266666667,72482.854,nan,nan,9.05,0.22,7.59,11.44,nan,15.13,nan,7.72,7.02,nan,1.65,nan,nan,86.81,nan,nan,0.22,nan,nan,nan,17.4,0.22,-0.069234866
CHL,2014,6.175,69710.435,nan,nan,9.17,0.21,7.91,12.77,nan,5.48,nan,30.07,29.55,nan,1.15,nan,nan,87.34,nan,nan,0.25,nan,nan,nan,18.08,0.21,-0.04233254
CHL,2013,7.358333333,66766.067,nan,nan,7.05,0.22,8.95,11.22,nan,12.49,nan,123.89,125.64,nan,0.89,nan,nan,88.82,nan,nan,0.31,nan,nan,nan,18.28,0.22,0.124880474
CHL,2012,8.075,64621.02,nan,nan,2.95,0.21,8.59,5.36,nan,0.16,nan,-39.66,-40,-171,1.42,nan,nan,88.34,nan,nan,nan,nan,nan,nan,17.45,0.21,-0.109502725
CHA,2016,4.866666667,74497.901,nan,nan,nan,nan,1.01,-15.81,-15.93,nan,nan,nan,nan,nan,nan,91.81,1.29,1.29,71.16,71.16,nan,7579.83,nan,0.05,nan,nan,0.029048342
CHA,2015,5.266666667,72482.854,100,nan,nan,nan,1.01,-14.48,-14.57,7.14,nan,nan,nan,nan,nan,92.06,0.86,0.86,107.43,107.43,nan,5024.83,nan,0.07,nan,nan,-0.006889128
CHA,2014,6.175,69710.435,100,nan,nan,0.01,1.02,-92.06,-92.06,nan,nan,nan,nan,nan,nan,79.7,1.5,1.5,53.05,53.05,nan,3532.68,nan,0.1,nan,0.01,-0.208823028
CHA,2012,8.075,64621.02,33.82,-138.2,-168.89,0.36,1.32,-75.19,-76.21,131.4,nan,nan,nan,nan,8.56,99.53,24.53,24.53,4.06,4.06,nan,321.18,248.71,1.14,95.8,0.36,-0.110466139
CHU,2016,4.866666667,74497.901,22.72,3.73,4.14,1.31,2.1,6.69,5.43,-4.36,1.39,44.12,43.99,nan,3.77,27.51,35.23,48.33,0.85,0.48,0.16,10.06,37.27,36.29,2.27,1.31,0.171428571
CHU,2015,5.266666667,72482.854,21.1,2.99,2.78,1.4,2.14,5.07,3.8,-28.56,-8.9,-32.1,-34.48,nan,5.08,23.03,34.71,49.33,0.72,0.34,0.21,13.28,37.68,27.48,2.29,1.4,-0.042288557
CHU,2014,6.175,69710.435,14.04,3.15,2.35,1.99,2.44,8.14,5.92,-1.89,-23.65,-29.4,-25.23,nan,4.4,24.81,43.2,57.5,0.59,0.24,0.25,10.29,30.14,35.48,3.3,1.99,-0.103345725
CHU,2013,7.358333333,66766.067,14.7,3.54,3.37,2.19,2.42,12.4,8.7,3.38,-1.74,5.8,0.27,nan,5.38,26.97,42.99,57.12,0.65,0.22,0.26,9.5,31.07,38.44,3.63,2.19,-0.10690571
CHU,2012,8.075,64621.02,14.85,3.73,3.23,2.34,2.43,12.86,9.28,11.19,-3.53,-11.44,-11.45,nan,5.68,27.64,40.75,57.57,0.7,0.25,0.32,9.18,30.21,39.77,3.88,2.34,-0.075506446
CHT,2016,4.866666667,74497.901,35.84,21.13,21.48,0.51,1.24,11.17,11.08,-0.78,-3.7,-3.7,-3.7,0.71,10.35,18.26,14.56,18.15,1.27,1,nan,45.98,43.43,7.94,0.78,0.51,0.123296355
CHT,2015,5.266666667,72482.854,36.1,21.77,22.41,0.52,1.24,11.6,11.47,2.29,14.26,13.71,13.66,7.04,15.3,16.83,14.06,18.64,1.21,0.94,nan,41.85,56.55,8.72,0.77,0.52,0.050616051
CHT,2014,6.175,69710.435,34.52,19.49,20.54,0.51,1.24,10.28,10.17,-0.6,-7.24,-10.9,-10.86,nan,14.65,15.55,14.16,18.3,1.11,0.85,0.01,39.57,88.53,9.23,0.75,0.51,0.02038736
CHT,2013,7.358333333,66766.067,35.39,20.88,21.54,0.52,1.23,11.47,11.28,3.57,-2.66,3.98,4.09,nan,33.45,13.72,13.95,17.85,0.99,0.69,nan,37.83,69.26,9.65,0.75,0.52,-0.049418605
CHT,2012,8.075,64621.02,36.09,22.57,22.56,0.49,1.2,10.87,10.65,1.21,-11.2,-17.03,-14.93,-29.71,15.3,22.98,13.05,15.99,1.78,1.41,0.01,38.76,35.91,9.42,0.73,0.49,-0.042671614
CIEN,2016,4.866666667,74497.901,44.67,6.37,3.33,0.93,3.76,10.46,5.88,6.33,23.1,522.13,410,-8.83,4.12,69.84,30.94,73.41,2.26,1.84,1.37,79.09,58.09,4.61,10.83,0.93,-0.142564523
CIEN,2015,5.266666667,72482.854,43.98,5.5,0.97,1.03,4.34,4.23,2.51,6.88,192.3,nan,nan,380.78,2.54,69.17,24.75,76.96,2.79,2.26,2.07,79.83,57.53,4.57,15.35,1.03,0.179797003
CIEN,2014,6.175,69710.435,41.44,2.01,-1.17,1.18,nan,nan,nan,9.88,753.78,nan,nan,4714.81,2.11,81.69,37.69,103.36,2.17,1.61,nan,80.36,63.28,4.54,18.58,1.18,0.065945389
CIEN,2013,7.358333333,66766.067,41.54,0.26,-3.85,1.13,nan,nan,nan,13.56,nan,nan,nan,-98.54,2.1,77.43,34.12,104.59,2.27,1.56,nan,73.09,65.15,4.99,17.12,1.13,-0.188884246
CIEN,2012,8.075,64621.02,39.49,-3.93,-7.34,0.95,nan,nan,nan,5.28,nan,nan,nan,nan,2.62,75.26,36.41,104.73,2.07,1.53,nan,75.93,55.39,4.81,14.9,0.95,0.524203822
CBB,2016,4.866666667,74497.901,42.75,8.85,13.74,0.79,nan,nan,nan,1.54,-21.54,-71.13,-73.25,nan,24.15,14.92,15.11,107.9,0.99,0.81,nan,29.03,62.72,12.57,1.15,0.79,-0.067114094
CBB,2015,5.266666667,72482.854,42.58,11.59,38.59,0.71,nan,nan,nan,-8.64,12.02,367.86,425.81,nan,24.28,13.78,17.82,120.5,0.77,0.63,nan,0.28,71.57,1297.56,1.27,0.71,0.241666667
CBB,2014,6.175,69710.435,44.24,15.67,17.14,0.65,nan,nan,nan,1.69,-32.74,nan,nan,nan,15.7,18.5,22.52,135.64,0.82,0.55,nan,21.03,58.74,17.36,1.45,0.65,0.128526646
CBB,2013,7.358333333,66766.067,47.71,14.12,-6.82,0.5,nan,nan,nan,-14.72,-38.68,nan,nan,nan,18.34,11.92,12.07,132.11,0.99,0.63,nan,50.04,63.86,7.29,1.01,0.5,-0.103932584
CBB,2012,8.075,64621.02,52.72,19.26,2.44,0.53,nan,nan,nan,0.79,-8.14,-39.78,nan,nan,24.91,10.57,12.37,124.31,0.85,0.63,nan,46.85,70.68,7.79,0.99,0.53,-0.350364964
CMS,2016,4.866666667,74497.901,47.09,3.98,3.2,1.12,2.78,7.04,6.22,2.18,-31.77,-40.4,-40.89,26.95,1.94,33.96,28.64,63.98,1.19,1.11,0.49,61.17,155.08,5.97,16.19,1.12,0.13647285
CMS,2015,5.266666667,72482.854,48.72,5.96,4.87,1.16,2.49,11.94,9.7,3.26,nan,nan,nan,310.12,3.16,30.29,23.37,59.82,1.3,1.19,0.49,57.29,148.13,6.37,14.66,1.16,0.153547672
CMS,2014,6.175,69710.435,45.19,-2.82,-3.87,1.18,2.55,-11.76,-6.65,26.98,nan,nan,nan,nan,4.39,30.19,26.27,60.75,1.15,1.04,0.52,58.02,142.78,6.29,14.75,1.18,0.038273381
