ASNA,2014,6.175,69710.435,55.53,5.38,4.25,1.6,1.8,8.1,7.68,1.61,-14.04,-11.83,-12.9,nan,9.97,29.57,20.23,44.37,1.46,0.3,0.1,nan,43.89,nan,4.95,1.6,-0.2157643312101910828025477707
ASNA,2013,7.358333333333333333333333333,66766.067,54.66,6.36,5.15,1.66,1.85,10.44,8.88,40.6,2.49,-6.72,-8.82,nan,6.17,32.83,22.73,45.8,1.44,0.41,0.09,4.6,45.21,79.38,6.29,1.66,-0.4064272211720226843100189036
ASNA,2012,8.075,64621.020,55.09,9.48,8.32,1.44,2.09,12.98,10.0,15.08,0.97,-4.87,-3.32,nan,4.49,37.06,24.42,52.23,1.52,0.29,0.42,4.13,53.8,88.48,5.77,1.44,0.1456415809420682187330806714
ASCMA,2016,4.866666666666666666666666667,74497.901,79.8,12.98,-14.73,0.26,8.94,-32.39,1.36,1.25,18.34,nan,nan,nan,36.92,5.86,4.46,88.81,1.31,1.09,7.35,8.8,31.95,41.5,18.77,0.26,-0.2933579335793357933579335793
ASCMA,2015,5.266666666666666666666666667,72482.854,80.43,11.11,-14.15,0.26,6.69,-21.82,1.34,4.43,-20.86,nan,nan,nan,49.52,5.67,3.97,85.06,1.43,1.23,5.28,8.88,25.56,41.09,16.46,0.26,-0.02751196172248803827751196172
ASCMA,2014,6.175,69710.435,82.65,14.87,-6.31,0.24,4.99,-7.92,3.11,19.6,17.69,nan,nan,nan,51.15,8.34,4.16,79.94,2.01,1.63,3.68,9.07,26.74,40.23,11.66,0.24,-0.6841110901190251275269223503
ASCMA,2013,7.358333333333333333333333333,66766.067,83.56,14.9,-4.06,0.23,4.33,-4.38,2.61,30.75,34.65,nan,nan,nan,54.29,9.17,4.3,76.9,2.13,1.96,3.06,9.67,26.49,37.73,7.98,0.23,-0.3813697989714820009350163628
ASCMA,2012,8.075,64621.020,85.51,14.27,-6.5,0.21,3.35,-5.34,1.96,10.6,79.31,nan,nan,nan,90.08,15.32,4.09,70.13,3.75,3.32,2.16,11.57,28.04,31.55,5.26,0.21,0.3813367775266386825960607039
ASPU,2016,4.866666666666666666666666667,74497.901,57.57,-25.26,-26.58,1.62,2.49,-101.86,-55.52,61.77,nan,nan,nan,nan,6.59,68.49,30.24,59.77,2.26,2.17,0.71,69.91,9.58,5.22,7.17,1.62,1.600583090379008746355685131
ASPU,2015,5.266666666666666666666666667,72482.854,58.35,-65.13,-81.68,1.1,2.28,nan,-118.11,31.24,nan,nan,nan,nan,10.01,75.39,24.94,56.1,3.02,2.18,0.71,59.66,53.16,6.12,4.19,1.1,1.017647058823529411764705882
ASPU,2014,6.175,69710.435,53.29,-119.96,-136.5,1.14,nan,nan,nan,nan,nan,nan,nan,nan,9.86,50.69,98.13,149.8,0.52,0.26,nan,46.51,75.38,7.85,3.13,1.14,-0.2129629629629629629629629630
