AMCN,2015,5.266666666666666666666666667,72482.854,-78.32,-151.41,-147.72,0.11,1.38,47.11,47.11,-80.1,nan,nan,nan,nan,20.68,64.45,20.64,25.74,3.19,3.06,nan,343.14,267.51,1.06,1.02,0.11,-0.5402504472271914132379248658
AMCN,2014,6.175,69710.435,-29.34,-74.24,-71.51,0.63,1.59,-9.89,-10.28,-7.27,nan,nan,nan,nan,16.55,63.16,33.36,33.75,1.99,1.55,nan,139.16,136.27,2.62,5.84,0.63,1.18359375
AMCN,2013,7.358333333333333333333333333,66766.067,-7.11,-33.75,-33.23,0.73,1.49,-4.14,-4.56,-5.05,nan,nan,nan,nan,14.35,68.3,29.05,29.14,2.48,2.06,nan,139.93,114.91,2.61,6.64,0.73,0.2610837438423645320197044335
AMCN,2012,8.075,64621.020,12.6,-1.29,-10.38,0.81,1.42,-12.73,-13.22,5.96,nan,nan,nan,-20.39,3.24,76.03,30.05,30.16,2.51,2.18,nan,123.5,99.38,2.96,5.6,0.81,0.05729166666666666666666666667
ALRM,2016,4.866666666666666666666666667,74497.901,61.94,5.38,5.51,1.07,1.37,5.61,5.48,25.0,-21.86,-13.72,nan,-56.65,4.08,72.8,15.2,26.79,4.79,4.29,0.04,37.24,57.12,9.8,14.66,1.07,0.3564498742364355012576356450
ALRM,2015,5.266666666666666666666666667,72482.854,62.96,8.61,8.36,1.2,1.33,-29.9,-23.02,24.85,-14.33,-12.84,nan,80.6,5.43,71.23,12.86,24.75,5.54,5.15,0.04,35.58,56.59,10.26,17.72,1.2,0.6684652278177458033573141487
ALLT,2016,4.866666666666666666666666667,74497.901,69.13,-7.58,-6.41,0.45,1.21,-4.99,-5.94,-9.6,nan,nan,nan,nan,1.75,78.0,13.06,17.62,5.97,4.41,nan,97.0,67.92,3.76,18.87,0.45,0.1127348643006263048016701461
ALLT,2015,5.266666666666666666666666667,72482.854,66.56,-15.91,-16.49,0.47,1.27,-11.73,-12.75,-14.69,nan,nan,nan,-84.23,2.22,77.73,16.85,21.52,4.61,3.02,nan,86.96,73.2,4.2,17.94,0.47,-0.1769759450171821305841924399
ALLT,2014,6.175,69710.435,70.36,-2.65,-2.09,0.57,1.22,-1.45,-2.53,21.38,nan,nan,nan,nan,2.89,80.63,15.74,17.83,5.12,2.98,nan,63.33,49.86,5.76,19.81,0.57,-0.3660130718954248366013071895
ALLT,2013,7.358333333333333333333333333,66766.067,72.22,-7.32,-6.56,0.46,1.17,-3.81,-4.59,-7.83,nan,nan,nan,nan,2.8,80.57,13.35,14.72,6.03,5.22,nan,70.21,54.44,5.2,15.47,0.46,-0.3932584269662921348314606742
